thesis,pub date is,date,source URL is,URL
Q28911615,P755,+2014-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:f9b8dbe6-d96d-414c-ac06-909cff639f8c"""
Q28911689,P756,+2014-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:4c3bfc88-25e7-4c5b-968f-10a35f5b82b0"""
Q28911717,P757,+2014-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:48ab1e44-f81a-4de0-b380-6fb0411bf1a9"""
Q28911726,P758,+2014-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:205a18fb-b21f-4148-ba7d-3238f4b1f25b"""
Q28912153,P759,+2014-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:b2e7f952-4010-4793-a79d-c3da005d5395"""
Q28866279,P760,+2014-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:b98ccce1-038f-4c0a-a259-7f53dfe06ac7"""
Q28912029,P761,+2014-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:e3b42dba-7077-4ab8-8eb7-14cd198b5a87"""
Q47659213,P762,+2014-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid%3Ab5a7b0d1-0ff7-4a7f-85b3-97b3236a1bcd"""
Q59297590,P763,+2014-01-01T00:00:00Z/10,S854,"""https://search.proquest.com/openview/6bdbd7a91339dca5876b71450e5cfd19"""
Q59616718,P764,+2014-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:fcfc1f93-3f58-405d-a133-4f36fee57627"""
Q63975474,P765,+2014-01-01T00:00:00Z/10,S854,"""http://hdl.handle.net/1893/21135"""
Q73768651,P766,+2014-01-01T00:00:00Z/10,S854,"""https://core.ac.uk/download/pdf/83947191.pdf"""
Q96464600,P767,+2014-01-01T00:00:00Z/10,S854,"""https://searchworks.stanford.edu/view/10588544"""
Q83271834,P768,+2013-12-01T00:00:00Z/10,S854,"""https://dash.harvard.edu/handle/1/11745720"""
Q60193964,P769,+2013-11-08T00:00:00Z/10,S854,"""https://ore.exeter.ac.uk/repository/handle/10871/14641"""
Q60803577,P770,+2013-05-08T00:00:00Z/10,S854,"""https://ore.exeter.ac.uk/repository/handle/10871/15064"""
Q97766027,P771,+2013-03-26T00:00:00Z/10,S854,"""https://bradscholars.brad.ac.uk/handle/10454/5517"""
Q60803748,P772,+2013-03-25T00:00:00Z/10,S854,"""https://ore.exeter.ac.uk/repository/handle/10871/10921"""
Q28865357,P773,+2013-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:d2a548aa-e720-4975-802b-e55d08dec9e6"""
Q28865365,P774,+2013-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:eb94de02-ad92-4eeb-b15c-094b05fa11c6"""
Q28865366,P775,+2013-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:f39dbabd-9f4f-439e-9c25-1989402a263a"""
Q28865393,P776,+2013-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:9ec0828b-df99-42e1-8694-14786d7578b9"""
Q28865406,P777,+2013-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:ebcb2031-1165-414e-88d8-69465bdaf291"""
Q28865417,P778,+2013-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:2c9c60b1-5fd8-435e-a485-a5322de60246"""
Q28865435,P779,+2013-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:c762c1af-c899-478f-93e1-305775d5a6f4"""
Q28865449,P780,+2013-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:5d641fff-4d95-43b2-9ff8-73395d782ad8"""
Q28865451,P781,+2013-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:6fe23d7f-7583-4373-af8e-a83ca9ecc3cf"""
Q28865494,P782,+2013-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:5f9c1001-6c43-472f-a495-c9573b54a84a"""
Q28866438,P783,+2013-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:5e16d4ca-d80b-413b-9701-28febcf15613"""
Q28866921,P784,+2013-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:5d7d6d06-5ef8-4921-8d4f-9ab19e21a031"""
Q28866936,P785,+2013-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:d6e6be78-4464-4b6d-b236-46e22ff8826d"""
Q28866967,P786,+2013-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:7f10306d-d942-49cd-b12f-35b29311ad3c"""
Q28866989,P787,+2013-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:6e296415-f02c-4bc2-b171-3bee80fc081a"""
Q28866355,P788,+2013-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:05707b54-69e3-40eb-97e7-63b1a178c701"""
Q28866431,P789,+2013-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:bcd70530-506d-46c2-8c99-7f5b8f08f915"""
Q28865875,P790,+2013-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:656c6197-b37e-4fba-8544-fbcdd74b549d"""
Q28865887,P791,+2013-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:6bb76a48-94b3-4bea-9a06-9fd2c7208b52"""
Q28865903,P792,+2013-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:a3ac36ba-ca6f-4129-8f37-f1278ef8a559"""
Q28865911,P793,+2013-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:9908e7a0-4edd-4c08-9701-d010bcaaff6e"""
Q28865926,P794,+2013-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:d6daadfd-92fb-4fa6-9d5b-fd8403955079"""
Q28867053,P795,+2013-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:1c354597-28a3-4d7f-9b52-9e809655318b"""
Q28867063,P796,+2013-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:b7dbc587-fb9e-46de-8f04-44892fde0bf4"""
Q28867101,P797,+2013-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:dae20213-59d9-4889-9cc2-e64c66668115"""
Q28866565,P798,+2013-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:b8c063fb-153d-4516-8bb1-641cecf91e14"""
Q28866596,P799,+2013-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:322567b6-0bf4-4f2c-818f-ce93f800a101"""
Q28910629,P800,+2013-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:b63ddd3f-1762-41b2-8c6b-e3c4c1c2b711"""
Q28866715,P801,+2013-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:3306e9af-13b3-417f-a591-988db9f9e789"""
Q28910809,P802,+2013-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:284084de-2a71-4e35-8342-41f039b03df1"""
Q28911095,P803,+2013-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:652e90cd-1f11-4fb6-8a4b-4ce649f72ee5"""
Q28911099,P804,+2013-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:ee663729-7f4f-4221-a267-fa6dc97c2ee9"""
Q28911139,P805,+2013-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:107e31ad-9183-4b07-842b-d01e27a4c9e6"""
Q28867108,P806,+2013-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:01fb58e7-c857-43ff-998f-7b8e928a49bf"""
Q28867117,P807,+2013-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:b45e576e-b727-4afa-b7e8-f55bea10b1a1"""
Q28867124,P808,+2013-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:6f91f1ae-0948-4b34-b45f-ee65ae421934"""
Q28867176,P809,+2013-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:0d6c0fb0-737e-422f-aeb3-e24fa2025700"""
Q28911497,P810,+2013-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:49351aab-b4c6-49c8-8376-c5dc0ca096f3"""
Q28911173,P811,+2013-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:3c924d01-7501-4d59-bb53-07e6584e50c5"""
Q28866827,P812,+2013-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:254aa8c8-a68f-401a-8a32-432d26717b25"""
Q28866839,P813,+2013-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:13e93067-01ec-48ed-9b24-4bf6f32ce378"""
Q28866192,P814,+2013-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:8e9c3541-887c-40df-a3a7-4a825e69a19e"""
Q28911291,P815,+2013-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:804a226c-a298-4764-9bc8-b191d2b852cd"""
Q28911294,P816,+2013-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:cc71aa3b-70f8-42fc-83c9-4c0b2899f965"""
Q28911929,P817,+2013-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:96dacd3d-725b-4e55-9fb4-928b7a45800b"""
Q28910764,P818,+2013-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:11094e72-496e-4b99-ba15-6b19e6efc490"""
Q28910791,P819,+2013-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:5ae4a460-7eb7-4f6b-8b17-1556d3957eef"""
Q28867499,P820,+2013-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:6d2170f3-3498-42d4-8bc8-45ff74684e63"""
Q28911701,P821,+2013-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:fec1aee2-897b-4da0-b756-86385a802077"""
Q28911713,P822,+2013-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:35c9e4e5-6540-4e1d-9fcc-a98f8f60c20a"""
Q28911722,P823,+2013-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:55264c2d-bb42-4439-bf49-731b9f66de74"""
Q28911783,P824,+2013-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:a2f17fc5-c61b-4f9e-bb7f-cadc2fb5b019"""
Q28911853,P825,+2013-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:86221cc1-8982-45a6-894f-5e3a95c902e8"""
Q28912088,P826,+2013-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:5e0c0199-b557-4dda-b33b-558d88d4e303"""
Q28912090,P827,+2013-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:66bc26c4-88b3-47ee-ab92-281759e11b93"""
Q28912092,P828,+2013-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:64a8bb1b-7e32-4abf-9264-552536af6d4a"""
Q28866227,P829,+2013-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:b52bf91a-06cc-4a90-8063-bf66d365dbf4"""
Q28912023,P830,+2013-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:cbba769b-31e2-46e8-a70f-1fd0ef17c2d6"""
Q28911406,P831,+2013-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:6a907943-c134-4986-93bc-30766a424b9c"""
Q44314604,P832,+2013-01-01T00:00:00Z/10,S854,"""http://etheses.whiterose.ac.uk/4748/"""
Q63978784,P833,+2013-01-01T00:00:00Z/10,S854,"""https://core.ac.uk/display/28943944"""
Q71305264,P834,+2013-01-01T00:00:00Z/10,S854,"""https://deepblue.lib.umich.edu/handle/2027.42/99997"""
Q72810134,P835,+2013-01-01T00:00:00Z/10,S854,"""https://escholarship.org/uc/item/7bq7387s"""
Q79890536,P836,+2013-01-01T00:00:00Z/10,S854,"""https://discovery.ucl.ac.uk/id/eprint/1416279/"""
Q96252565,P837,+2013-01-01T00:00:00Z/10,S854,"""https://kclpure.kcl.ac.uk/portal/en/theses/alexander-the-great-in-british-politics-and-thought-c16601800(89a74cfd-26b9-4939-a832-5d400c9d0387).html"""
Q97011203,P838,+2013-01-01T00:00:00Z/10,S854,"""http://hdl.handle.net/10871/14385"""
Q97698955,P839,+2013-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:18aa9912-85f6-4cba-b4d6-4f8f7453402f"""
Q70227011,P840,+2012-09-12T00:00:00Z/10,S854,"""https://is.muni.cz/th/330823/ff_b/"""
Q83268693,P841,+2012-09-01T00:00:00Z/10,S854,"""https://ore.exeter.ac.uk/repository/bitstream/handle/10871/9707/ThomasS.pdf"""
Q70444190,P842,+2012-03-01T00:00:00Z/10,S854,"""https://ore.exeter.ac.uk/repository/bitstream/handle/10036/4016/WattsS_TPC.pdf"""
Q28865353,P843,+2012-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:4d19f232-764c-4e27-bca9-d2ede0ec2db9"""
Q28865390,P844,+2012-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:f86d6581-f83c-44ed-b65c-6acf9578496d"""
Q28865395,P845,+2012-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:fdc32917-455a-4cae-a233-36fa92be23e4"""
Q28865397,P846,+2012-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:4e075e13-ec78-41d6-8b4d-fc0532869a10"""
Q28865400,P847,+2012-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:1bca18bf-b9d5-4777-b58e-a0dca4c9dbea"""
Q28865414,P848,+2012-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:57bdcf38-9d45-48ab-a971-a2d60e2e4391"""
Q28865452,P849,+2012-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:842ec7be-36e9-4abc-a810-2325074aa5f7"""
Q28865479,P850,+2012-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:dd7a6c6a-0a84-408b-96ad-8e4922f5ca80"""
Q28865503,P851,+2012-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:264e96b3-f449-401b-8768-337acab59cab"""
Q28865504,P852,+2012-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:5c8405d5-a834-4b0f-b160-56c988f452f8"""
Q28865614,P853,+2012-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:3dc27434-100c-4fcc-a636-04538c676dc2"""
Q28866468,P854,+2012-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:1af98367-aa2f-4af3-9344-8c361311b553"""
Q28866470,P855,+2012-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:207235d5-2ea5-4724-92fd-924fa0ccd4ed"""
Q28866874,P856,+2012-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:b848ae84-264e-4874-ad1e-54a843301287"""
Q28866903,P857,+2012-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:16c481c8-b305-4890-a0d7-4dafd39deeec"""
Q28866933,P858,+2012-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:672f535d-431d-44be-88db-8dfbfd709247"""
Q28866951,P859,+2012-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:8604a373-fb6b-4bc0-8dc1-464a191b1fac"""
Q28866957,P860,+2012-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:592fa079-9fb7-469b-bffd-b84173a1bed5"""
Q28866338,P861,+2012-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:db8fe6e3-25d0-4f6a-be1b-6cde7832296d"""
Q28866367,P862,+2012-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:90ab38ed-31b7-47e0-858e-8c7b512487ce"""
Q28865860,P863,+2012-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:b5ad6289-a024-4b89-8d08-38f89de3adb7"""
Q28865861,P864,+2012-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:89e057e5-d30f-4125-b210-14d1f2aa37c1"""
Q28865876,P865,+2012-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:9d70647c-e1b6-4cbb-b88c-707f09431db6"""
Q28865882,P866,+2012-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:80fc02cc-3e79-438f-9985-ae1663fc5554"""
Q28865927,P867,+2012-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:866296af-5296-4d2e-8e52-6499dacaef0f"""
Q28865636,P868,+2012-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:f5f97280-2bda-4dec-86e6-0b9238ed9f21"""
Q28865640,P869,+2012-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:a9624d17-9d11-4bd0-8c46-78cbba73469c"""
Q28867050,P870,+2012-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:6bda89dd-a4f8-4cdf-96ff-fd80053a07a0"""
Q28867100,P871,+2012-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:3154fd5f-a82c-4454-9679-cd3c5c7b0fb0"""
Q28865812,P872,+2012-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:5519de2f-e954-4dcb-aa05-2ddf72b7ab3a"""
Q28866576,P873,+2012-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:3de31ccf-db32-402c-b2b4-fca475500080"""
Q28866589,P874,+2012-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:771febbe-ec6e-4e7b-9b6e-35b95d040b1a"""
Q28866595,P875,+2012-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:0262dfba-c174-4e5b-bc91-12e7f5fb6e83"""
Q28910919,P876,+2012-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:44445caf-be0a-49e2-bd51-ebed4d33225c"""
Q28910962,P877,+2012-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:be0f89c2-c2e4-482d-ac8f-e867985ff72e"""
Q28910971,P878,+2012-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:94421cdc-6bcb-49c2-b9d9-64e016b875f8"""
Q28910973,P879,+2012-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:a2594103-894b-4e1c-bdbb-43886f0d7fe0"""
Q28910981,P880,+2012-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:de36bd2f-cd23-4f11-b67f-9d8cd48ecd3c"""
Q28910984,P881,+2012-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:615cc567-c79c-4f4a-aed4-82bf67f8adac"""
Q28910986,P882,+2012-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:d949537f-cef4-4ee9-aa98-471331857a15"""
Q28910624,P883,+2012-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:651f8967-5d8b-42aa-bee1-04e0bbc04cea"""
Q28910647,P884,+2012-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:fb9bece2-3c66-4afa-aa6c-541e964ebfbc"""
Q28866045,P885,+2012-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:1f998210-db4a-472f-b23b-45058a9326e5"""
Q28866700,P886,+2012-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:474b04fa-4f50-4618-88ab-c85878723f2a"""
Q28910805,P887,+2012-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:fa12baba-7ec6-4ae3-84c9-f41b88f9da96"""
Q28911062,P888,+2012-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:89da4934-9de7-4142-958e-513065189518"""
Q28911069,P889,+2012-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:b82abe3c-78ae-4f74-9db3-d0caec248410"""
Q28911108,P890,+2012-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:7a3230de-e28c-4907-b066-1602d2310aa1"""
Q28867142,P891,+2012-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:def683d3-aa06-41d9-9f28-29d21258bebe"""
Q28911537,P892,+2012-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:c7840ca1-f99a-472a-8a8b-aa7493504a3d"""
Q28911546,P893,+2012-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:f92ea7e4-98e8-458f-bc8a-0102fbf6f389"""
Q28911143,P894,+2012-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:3b1db914-709e-41ec-ba7c-c968cb87b752"""
Q28911150,P895,+2012-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:21e043b7-3b72-44d7-8095-74308a6827dd"""
Q28911211,P896,+2012-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:5097d3ca-5f5b-4b37-b7bd-abeb10ec196d"""
Q28911214,P897,+2012-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:4b015aba-23ca-45e8-b2a1-70de89cd0c19"""
Q28866795,P898,+2012-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:ce50e871-e80f-4d5d-9fcb-96d44aecfd65"""
Q28866862,P899,+2012-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:443d236a-26a6-41e3-8f08-4447c0300214"""
Q28866082,P900,+2012-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:e8e53786-7e15-4cf9-928b-dd492a740acd"""
Q28866108,P901,+2012-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:211632be-dd28-439c-9dee-0a214a7dc660"""
Q28866206,P902,+2012-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:137bc757-793b-4826-83fd-beb7e630bdd4"""
Q28911267,P903,+2012-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:5266f049-d576-44fd-ab26-11cf7a27f678"""
Q28911281,P904,+2012-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:70568e50-ff79-4c2a-a731-ce1826015b0d"""
Q28911290,P905,+2012-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:3eba7629-7ec3-4536-afd1-a804c6fc48f4"""
Q28911310,P906,+2012-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:ff8f2903-071d-442b-9298-2f955d939407"""
Q28867353,P907,+2012-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:5800e2b8-024b-415f-ae6a-3793efd3b955"""
Q28911918,P908,+2012-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:2759f9e1-156c-4149-a287-87815ca162c0"""
Q28911926,P909,+2012-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:2116068d-2a0a-4785-a450-75169da4dc6b"""
Q28911934,P910,+2012-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:614ed1d1-0304-4356-8bd3-eb0ce7bd6c9d"""
Q28867401,P911,+2012-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:e0fa50a1-5f18-41d5-8cee-d0cb2e0a80de"""
Q28867455,P912,+2012-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:f1942d17-cbce-4f8f-a717-7121548a80eb"""
Q28867467,P913,+2012-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:2dae4513-4fd2-40cd-bb6a-dbba696d6d7f"""
Q28910790,P914,+2012-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:96957dc1-2bc8-466f-8963-4a7edbc0569c"""
Q28867497,P915,+2012-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:fca26251-2c75-4c3e-91b1-ea9cb1674b43"""
Q28911642,P916,+2012-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:4be4313d-20aa-426d-8ea2-59bab098d588"""
Q28911663,P917,+2012-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:5e4ea0b8-3558-452a-b106-95f5109d962a"""
Q28911709,P918,+2012-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:11b4cba3-37ed-4225-9023-40a529a9e2c6"""
Q28911766,P919,+2012-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:c5a8564d-7fe8-42d4-8845-9ec662ecf883"""
Q28911776,P920,+2012-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:be66f423-4d7e-42f5-b67d-2b32a2c083a6"""
Q28911809,P921,+2012-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:aed07c5f-37a3-4b05-a57b-2ac85cbc12d0"""
Q28911820,P922,+2012-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:fb9b6bcc-0a2e-486e-94c4-f74a30d8cae8"""
Q28911366,P923,+2012-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:feb28947-c21a-4149-b1d4-e21548da8af5"""
Q28911837,P924,+2012-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:0f1ed5cc-4e21-4ff5-9444-c9be0e3646e4"""
Q28912125,P925,+2012-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:e2dbbb4a-fece-431c-a4cf-13a74950a741"""
Q28912136,P926,+2012-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:0e512d6e-da26-4d0f-94d8-65df897d0015"""
Q28866220,P927,+2012-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:b67f85d8-6fac-4820-913d-a064d3582412"""
Q28866223,P928,+2012-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:238508c2-eb42-460a-b8c1-a01d58f15630"""
Q28866226,P929,+2012-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:2cde7bcb-4818-4f61-9562-179b4ee74fee"""
